area,group,special
1992,90.0,948
1992,58.5,948
1992,70.69,948
1992,48.16,948
1992,64.97,948
1992,50.25,948
1992,42.5,948
1992,41.0,948
1992,42.5,948
1992,61.02,948
1992,63.97,948
2002,706.06,0
2002,807.42,0
2002,693.0,0
1992,180.8,948
1992,184.88,948
1992,184.88,948
2003,66.5,0
2003,96.0,0
1992,181.41,948
1992,184.25,948
1992,91.08,948
1992,101.72,948
1992,92.44,948
1992,89.72,948
1992,55.81,948
1992,184.25,948
1992,111.0,948
1992,182.16,948
1992,187.0,948
1992,146.56,948
1992,28.13,948
1992,88.69,948
1992,88.69,948
1992,180.8,948
1992,179.44,948
1992,33.47,948
2002,102.59,0
1992,182.16,948
1992,185.63,948
1992,185.63,948
1992,180.0,948
1992,28.33,948
1992,57.0,948
1992,62.94,948
1992,43.56,948
1992,91.08,948
1992,182.16,948
1992,110.44,948
1991,64.43,0
1992,159.66,948
1992,92.44,948
1992,62.56,948
1992,37.78,948
1992,47.11,948
1992,53.19,948
1992,91.08,948
1992,91.08,948
1992,46.06,948
1992,88.0,948
1992,91.08,948
1992,29.75,948
1992,95.16,948
1992,80.75,948
1992,58.05,948
1992,52.83,948
1992,90.03,948
1992,90.75,948
1992,91.08,948
1992,180.8,948
1992,89.72,948
1992,89.72,948
1992,63.89,948
1992,58.44,948
1992,53.91,948
1992,29.55,948
1992,91.08,948
1992,92.13,948
1992,89.72,948
1992,91.08,948
1992,65.34,948
1992,89.72,948
1992,40.98,948
1992,92.13,948
1992,68.53,948
1992,90.34,948
1992,92.44,948
1992,91.08,948
1992,152.25,948
1992,93.5,948
1992,82.69,948
1992,105.19,948
1992,48.75,948
1992,62.53,948
1992,49.5,948
1992,92.44,948
1992,89.72,948
1992,50.53,948
1992,50.53,948
1992,89.72,948
1992,78.36,948
1992,45.09,948
1992,91.08,948
1992,90.03,948
1992,45.75,948
1992,36.56,948
1992,39.78,948
1992,91.08,948
1992,185.63,948
1992,149.77,948
1992,94.25,948
1992,182.16,948
1992,184.88,948
1992,40.58,948
1992,88.69,948
1992,91.08,948
1992,90.03,948
1992,90.03,948
1992,96.09,948
1992,74.25,948
1992,90.75,948
1992,48.09,948
1992,47.73,948
1992,92.13,948
1992,53.38,948
1992,92.44,948
1992,90.03,948
1992,78.7,948
1992,51.41,948
1992,69.09,948
1992,84.8,948
1992,91.08,948
1992,77.48,948
1992,133.55,948
1992,91.08,948
1992,76.5,948
1992,129.06,948
1992,70.06,948
1992,76.42,948
1992,91.08,948
1992,80.44,948
1992,82.7,948
1992,92.44,948
1992,83.28,948
1992,78.63,948
1992,91.08,948
1992,82.7,948
1992,83.31,948
1992,91.08,948
1992,95.16,948
1992,91.08,948
1992,82.7,948
1992,121.88,948
1992,82.7,948
1992,90.56,948
1992,91.08,948
1992,83.31,948
1992,89.72,948
1992,185.63,948
1992,91.08,948
1992,184.88,948
1992,91.08,948
1992,142.44,948
1992,91.08,948
1992,54.0,948
1992,72.19,948
1992,141.02,948
1992,92.13,948
1992,185.63,948
1992,48.45,948
1992,89.69,948
1992,42.0,948
1992,92.13,948
1992,83.0,948
1992,64.34,948
1992,88.69,948
1992,87.33,948
1992,92.72,948
1992,90.03,948
1992,92.13,948
1992,75.25,948
1992,89.72,948
1992,78.52,948
1992,80.23,948
1992,101.95,948
1992,80.94,948
1992,180.06,948
1992,84.83,948
1992,130.34,948
1992,141.38,948
1992,93.5,948
1992,125.56,948
1992,44.53,948
1992,184.88,948
1992,184.25,948
1992,91.08,948
1992,110.0,948
1992,77.94,948
1992,82.7,948
1992,80.0,948
1992,106.88,948
1992,123.19,948
1992,76.59,948
1992,118.13,948
1992,157.22,948
1992,73.03,948
1992,57.38,948
1992,89.72,948
1992,91.08,948
1992,91.08,948
1992,183.52,948
1992,118.59,948
1992,64.81,948
1992,82.09,948
1992,79.56,948
1992,65.45,948
1992,91.08,948
1992,91.08,948
1992,180.8,948
1992,91.08,948
1992,48.86,948
1992,91.08,948
1992,121.41,948
1992,102.38,948
1992,68.34,948
1992,79.11,948
1992,125.06,948
1992,66.5,948
1992,183.52,948
1992,91.08,948
1992,40.64,948
1992,43.83,948
1992,65.81,948
1992,60.56,948
1992,36.88,948
1992,92.44,948
1992,89.72,948
1992,90.03,948
1992,90.03,948
1992,89.72,948
1992,91.08,948
1992,182.16,948
1992,183.52,948
1992,95.48,948
1992,91.88,948
1992,157.5,948
1992,80.2,948
1992,38.19,948
1992,61.03,948
1992,93.8,948
1992,182.16,948
1992,140.25,948
1992,62.81,948
1992,174.69,948
1992,86.63,948
1992,90.03,948
1992,91.08,948
1992,90.03,948
1992,90.03,948
1992,106.5,948
1994,154.88,0
1992,79.75,948
1918,88.47,0
1917,324.22,0
1918,102.81,0
1918,34.38,0
1918,130.5,0
1918,133.91,0
1918,46.22,0
1917,82.65,0
1917,69.67,0
1918,118.75,0
1918,99.0,0
1918,125.39,0
1918,118.94,0
1918,111.8,0
1918,123.75,0
1918,26.64,0
1918,132.57,0
1918,45.11,0
1918,123.71,0
1918,80.5,0
1918,148.75,0
1918,122.98,0
1955,277.9,0
1942,146.06,0
1918,193.88,0
1919,127.97,0
1919,126.55,0
1919,124.46,0
1983,100.69,0
1975,125.88,0
1975,140.94,0
1983,211.47,0
1984,75.56,0
1984,116.2,0
1984,63.0,0
1984,35.0,0
1984,135.17,0
1984,73.39,0
1984,70.06,0
1984,115.81,0
1984,53.39,0
1984,72.44,0
1984,52.07,0
1984,72.92,116
1984,80.63,108
1984,16.63,108
1984,29.53,108
1984,67.11,108
1984,34.38,108
1984,72.44,108
1984,30.64,108
1984,80.13,108
1984,63.44,108
1985,34.26,104
1942,18.48,0
1942,19.69,0
1921,24.0,0
1937,12.11,0
1949,138.47,0
1949,200.06,0
1949,118.02,0
1949,246.62,0
1949,243.45,0
1943,53.44,0
1950,8.98,0
1950,43.56,0
1950,15.75,0
1950,42.28,0
1950,32.31,0
1937,29.57,0
1937,37.65,0
1937,66.5,0
1937,65.48,0
1937,11.1,0
1937,8.06,0
1937,7.23,0
1937,6.84,0
1983,47.97,0
1983,124.67,0
1983,192.19,0
1983,35.63,0
1983,168.35,0
1983,89.89,0
1983,48.34,0
1916,20.5,0
1916,68.32,0
1942,19.03,0
1942,18.7,0
1942,19.47,0
1942,18.7,0
1942,18.91,0
1937,16.03,0
1937,8.81,0
1937,11.63,0
1937,6.51,0
1937,7.35,0
1937,7.35,0
1937,9.92,0
1937,9.49,0
1937,9.97,0
1942,18.92,0
1937,55.9,0
1916,326.25,0
1916,163.13,0
1916,259.0,0
1916,117.88,0
1916,181.69,0
1916,65.25,0
1916,616.0,0
1916,185.0,0
1916,70.88,0
1916,67.97,0
1916,110.25,0
1916,122.69,0
1916,616.0,0
1916,340.0,0
1916,175.5,0
1916,396.0,0
1916,203.0,0
1916,42.91,0
1916,275.0,0
1916,34.69,0
1916,98.44,0
1916,181.5,0
1916,92.58,0
1916,336.0,0
1916,280.91,0
1916,175.56,0
1916,52.88,0
1916,616.0,0
1916,220.5,0
1916,204.75,0
1916,196.88,0
1916,616.0,0
1916,35.07,0
1916,168.75,0
1916,442.0,0
1916,330.0,0
1916,360.0,0
1916,87.88,0
1916,190.0,0
1916,180.0,0
1916,427.5,0
1916,71.25,0
1927,274.2,0
1973,73.63,0
1949,39.63,0
1917,53.25,0
1917,123.34,0
1917,48.0,0
1920,132.02,0
1947,96.0,0
1974,87.88,0
1956,112.41,0
1918,195.68,0
1956,118.59,0
1919,125.86,0
1919,126.55,0
1919,125.86,0
1919,141.74,0
1919,125.86,0
1986,95.95,0
1998,27.0,0
1978,58.63,628
1998,80.0,0
1978,49.0,628
1978,36.22,628
1978,55.9,628
1978,47.25,628
1978,66.66,628
1978,90.94,628
1955,36.44,0
1955,130.0,0
1967,26.03,0
1916,147.2,0
1916,226.13,0
1983,63.0,0
1983,63.0,0
1983,63.0,0
1983,71.53,0
1983,140.06,0
1983,108.39,0
1983,133.09,0
1983,101.18,0
1983,130.05,0
1983,92.05,0
1983,103.5,0
1983,102.23,0
1983,98.99,0
1983,72.22,0
1983,85.93,0
1983,103.89,102
1983,67.64,102
1983,132.0,102
1983,109.33,102
1983,70.53,102
1983,70.06,102
1983,70.06,102
1983,70.06,102
1983,72.19,102
1983,111.17,102
1983,99.91,102
1983,104.06,102
1984,84.5,0
1984,132.78,0
1984,96.69,0
1984,98.88,0
1984,103.66,0
1984,32.3,116
1984,67.69,116
1984,75.43,116
1984,72.92,116
1984,73.03,116
1984,71.84,116
1984,72.32,116
1984,63.35,0
1984,55.69,0
1984,61.02,0
1984,65.19,0
1984,63.75,0
1984,62.73,0
1984,64.45,0
1984,63.59,0
1984,63.17,0
1984,64.18,0
1985,95.26,104
1985,117.39,104
1983,68.1,102
1983,127.76,102
1997,21.09,0
1997,4.27,0
1983,77.64,102
1983,70.2,102
1983,70.31,102
2001,31.0,175
1984,67.06,0
1984,80.0,116
2002,7.31,0
2007,51.0,0
1987,288.56,0
1989,173.25,2462
1989,315.81,2462
1989,156.31,2462
1989,135.38,2462
1989,76.52,2462
1989,199.81,2462
1989,73.75,2462
1967,112.5,0
1989,161.44,2462
1989,153.75,2462
1989,255.06,2462
1989,137.06,2462
1989,99.56,2462
1989,97.02,2462
1989,173.83,2462
1989,38.03,2462
1989,70.69,2462
1989,72.21,2462
1989,71.59,2462
1989,70.69,2462
1989,70.69,2462
1989,35.75,2462
1989,69.92,2462
1989,69.47,2462
1989,68.85,2462
1989,69.47,2462
1989,37.27,2462
1989,70.97,2462
1989,72.5,2462
1989,37.27,2462
1989,70.36,2462
1989,70.36,2462
1989,70.36,2462
1989,72.05,2462
1989,38.81,2462
1989,69.47,2462
1989,69.47,2462
1989,73.75,2462
1989,72.21,2462
1989,73.12,2462
1989,72.83,2462
1989,72.83,2462
1989,37.97,2462
1989,37.97,2462
1969,209.98,0
1989,69.47,2462
1989,70.69,2462
1989,38.09,2462
1989,69.47,2462
1989,69.47,2462
1989,69.47,2462
1989,39.53,2462
1989,75.0,2462
1989,73.75,2462
1989,73.75,2462
1989,156.31,2462
1989,151.25,2462
1989,156.92,2462
1989,156.31,2462
1989,160.13,2462
1989,156.92,2462
1989,158.22,2462
1989,156.92,2462
1989,153.14,2462
1989,153.75,2462
1989,154.41,2462
1989,156.31,2462
1918,23.5,0
1918,216.84,0
1940,138.94,0
1940,225.0,0
1940,205.56,0
1940,220.5,0
1963,192.16,0
1940,207.0,0
1940,204.75,0
1940,245.25,0
1963,204.13,0
1940,123.59,0
1940,48.68,0
1940,37.73,0
1940,34.26,0
1940,53.0,0
1940,80.44,0
1940,65.48,0
1940,42.33,0
1940,24.75,0
1949,77.14,0
1995,34.44,0
1995,42.0,0
1995,42.0,0
1940,85.79,0
1940,61.57,0
1994,91.76,0
1994,46.36,0
1994,45.89,0
1995,22.34,0
1940,111.33,0
1959,178.25,0
1961,561.75,0
1928,92.0,0
1928,118.36,0
1978,59.38,628
1969,17.06,0
1969,222.75,0
1969,205.56,0
1969,214.5,0
1969,201.09,0
1969,203.33,0
1969,203.33,0
1969,208.44,0
1969,208.44,0
1969,207.0,0
1969,196.22,0
1969,204.75,0
1969,191.25,0
1961,225.0,0
1994,140.0,0
1994,196.0,0
1982,43.84,0
1994,82.69,0
1994,48.63,0
1994,53.19,0
1994,84.56,0
1994,93.5,0
1994,75.56,0
1983,60.12,0
1983,131.88,0
1983,124.23,102
1984,99.84,0
1984,73.51,109
1984,67.3,0
1994,97.75,0
1994,113.31,0
1947,42.97,0
1937,72.44,0
1916,35.0,0
1958,203.91,0
1918,134.68,0
1937,52.67,0
1917,38.81,0
1937,66.16,0
1937,61.31,0
1937,32.34,0
1956,530.72,0
1963,197.63,0
1940,108.89,0
1963,234.0,0
1969,211.5,0
1974,45.53,0
1960,237.5,0
1960,177.38,0
1918,122.98,0
1918,125.0,0
1918,126.84,0
1918,155.38,0
1954,93.75,0
1984,78.39,109
1916,616.0,0
1992,89.72,948
1992,44.34,948
1992,86.53,948
1993,311.59,0
1993,378.0,0
1993,334.13,0
1993,329.41,0
1993,330.75,0
1993,340.75,0
1993,285.0,0
1993,306.91,0
1995,201.25,0
1995,201.25,0
1994,112.37,0
1992,1483.5,0
2007,140.48,0
1993,963.0,0
1993,415.63,0
1995,528.31,0
1995,528.31,0
1995,528.31,0
2012,320.0,0
1961,179.43,0
1944,256.86,0
1956,205.01,0
1943,37.63,0
1987,235.75,0
1995,423.0,0
1959,141.75,0
1999,15.94,0
1999,15.94,0
1999,403.97,0
1979,80.0,0
1984,31.34,0
1984,97.22,0
1984,39.92,0
1984,48.12,108
1984,72.66,108
1984,48.75,108
1984,70.79,108
1984,199.81,108
1985,54.72,0
1985,55.13,0
1985,71.84,0
1940,89.58,0
1950,206.25,0
1942,18.59,0
1937,15.75,0
1928,11.42,0
1937,28.12,0
1937,6.4,0
1949,131.17,0
1949,155.03,0
1949,133.13,0
1949,102.33,0
1949,82.97,0
1949,86.25,0
1949,58.12,0
1949,231.56,0
1950,114.75,0
1950,88.0,0
1950,23.63,0
1950,51.34,0
1943,63.42,0
1937,6.56,0
1983,112.92,0
1983,108.63,0
1942,18.81,0
1937,8.02,0
1942,18.7,0
1942,19.03,0
1922,54.75,0
1927,165.94,0
1958,112.0,0
1949,132.57,0
1986,335.63,0
2000,391.84,0
1958,70.88,0
1937,10.5,0
1943,11.56,0
1949,55.37,0
1951,277.37,0
1951,374.07,0
1951,284.47,0
1951,286.26,0
1951,290.06,0
1951,288.76,0
1951,291.92,0
1951,280.32,0
1951,372.95,0
1951,339.62,0
1951,274.03,0
1951,290.2,0
1951,296.66,0
1951,273.13,0
1951,393.13,0
1951,368.68,0
1951,384.45,0
1951,367.13,0
1987,88.36,0
1999,93.5,0
1977,432.44,0
1996,62.5,0
1978,221.0,628
1978,33.95,628
1978,35.16,628
1955,86.25,0
1955,15.94,0
1951,389.44,0
1951,422.29,0
1951,369.28,0
1951,387.45,0
1951,372.64,0
1997,378.0,0
1950,176.0,0
1950,122.31,0
1983,109.31,0
1983,102.91,0
1983,132.71,0
1983,108.11,0
1983,129.8,0
1983,99.53,0
1983,115.38,0
1983,97.2,0
1983,78.47,0
1983,102.94,0
1983,112.08,0
1983,107.22,0
1983,99.44,0
1983,136.91,0
1983,83.43,0
1983,100.08,0
1983,86.96,0
1983,99.19,0
1984,74.21,0
1984,133.25,0
1984,73.73,109
1984,60.18,116
1984,65.91,108
1984,71.37,116
1984,76.17,116
1984,62.44,0
1984,59.41,0
1985,74.47,104
1985,77.77,104
1985,77.9,104
1985,77.9,104
1985,76.17,104
1985,76.17,104
1985,76.78,104
1985,81.76,104
1985,81.76,104
1985,81.76,104
1985,81.76,104
1985,81.76,104
1985,81.76,104
1996,35.0,0
1983,130.2,102
1989,24.44,2462
1987,144.72,0
1989,156.25,2462
1989,226.31,2462
1989,173.25,2462
1989,189.11,2462
1989,180.66,2462
1989,231.89,2462
1989,202.69,2462
1989,165.38,2462
1977,207.09,0
1989,154.38,2462
1989,135.03,2462
1989,155.67,2462
1989,151.88,2462
1989,134.13,2462
1989,151.88,2462
1989,155.63,2462
1989,160.81,2462
1989,159.52,2462
1989,110.25,2462
1989,160.13,2462
1989,157.5,2462
1989,125.16,2462
1989,162.75,2462
1989,108.0,2462
1989,40.03,2462
1989,100.94,2462
1989,168.59,2462
1989,53.13,2462
1989,117.91,2462
1989,130.98,2462
1989,176.0,2462
1989,151.41,2462
1989,159.52,2462
1989,156.31,2462
1989,106.09,2462
1989,176.0,2462
1989,60.72,2462
1989,49.36,2462
1989,160.81,2462
1984,213.75,0
1989,181.81,2462
1989,173.34,2462
1989,38.03,2462
1989,67.38,2462
1989,69.47,2462
1989,69.47,2462
1989,69.47,2462
1989,69.88,2462
1940,126.0,0
1940,50.63,0
1940,151.6,0
1940,51.38,0
1940,61.45,0
1950,229.5,0
1950,172.0,0
1950,162.0,0
1923,117.48,0
1993,279.0,144
1928,185.06,0
1994,174.84,0
1985,201.25,0
1994,75.0,0
1994,129.44,0
1983,70.72,0
1989,242.34,2462
1961,580.13,0
1955,149.5,0
1955,123.63,0
1940,221.0,0
1994,473.11,0
1973,3786.75,0
1974,57.71,338
1993,173.06,144
1993,4212.0,144
1993,2970.0,144
1975,1157.63,0
1992,35.84,0
1993,230.59,0
1993,234.53,0
1993,131.25,0
1993,204.91,0
1993,234.53,0
1993,251.81,0
1993,234.53,0
1995,88.0,0
1995,73.13,0
1995,816.0,0
2013,13542.0,0
2003,65.6,0
1998,70.84,0
1954,190.36,0
1942,77.77,0
1942,76.66,0
1942,126.75,0
1977,381.97,0
1956,216.0,0
2009,23.2,0
1943,49.39,0
1943,62.68,0
1979,72.92,0
1974,375.62,338
1982,1136.44,0
1984,79.5,0
1989,289.3,2462
1979,80.0,0
1984,80.63,108
1984,82.86,108
1984,58.91,108
1984,68.44,108
1984,71.84,108
1984,65.48,108
1984,67.87,108
1984,72.19,108
1984,224.96,108
1979,1956.88,0
1984,64.57,0
1940,174.38,0
2006,1399.56,0
1906,1934.77,0
1942,18.59,0
1942,18.7,0
1937,48.0,0
1981,42.61,0
1943,19.71,0
1997,64.78,0
1949,199.44,0
1949,165.95,0
1949,182.3,0
1949,182.81,0
1949,136.25,0
1949,79.19,0
1949,165.0,0
1949,166.64,0
1949,178.07,0
1949,119.82,0
1948,134.06,0
1949,137.89,0
1949,164.32,0
1949,328.42,0
1949,205.19,0
1949,155.69,0
1950,14.02,0
1943,168.75,0
1943,30.37,0
1943,6.56,0
1943,6.5,0
1943,12.75,0
1983,179.44,0
1983,119.94,0
1983,122.72,0
1942,18.81,0
1957,108.69,0
1937,14.88,0
1942,18.48,0
1937,7.17,0
1942,18.03,0
1994,183.52,0
1966,251.81,0
1929,342.56,0
1949,144.93,0
1998,85.25,0
1999,96.25,0
1943,10.5,0
1949,60.46,0
1949,61.02,0
1966,251.81,0
1966,251.81,0
1966,251.81,0
1966,251.81,0
1966,251.81,0
1966,251.81,0
1951,397.98,0
1951,406.88,0
1951,375.61,0
1951,364.99,0
1951,399.63,0
1951,365.23,0
1951,363.23,0
1951,401.63,0
1951,394.84,0
1951,385.31,0
1951,367.66,0
1983,137.02,0
1986,140.0,0
1986,90.4,0
1978,81.36,628
1978,40.0,628
1978,109.13,628
1997,82.0,0
1951,393.13,0
1951,397.38,0
1951,376.02,0
1954,616.0,0
2002,35.0,0
1977,35.0,0
1977,79.0,0
1977,79.0,0
2002,61.25,0
2002,59.5,0
2002,62.13,0
2002,60.38,0
2002,59.94,0
2002,60.38,0
2002,62.13,0
1977,79.0,0
1977,153.5,0
1977,35.0,0
1977,35.0,0
1977,35.0,0
1977,79.0,0
1977,79.0,0
1977,79.0,0
1977,79.0,0
1977,79.0,0
1977,79.0,0
1977,81.25,0
1977,35.0,0
1977,81.25,0
1977,81.25,0
1977,81.25,0
1977,80.0,0
1977,35.0,0
1977,80.0,0
1977,35.0,0
1977,154.0,0
1977,152.63,0
1977,154.0,0
1983,136.91,0
1983,131.0,0
1983,105.66,0
1984,69.73,109
1983,135.0,102
1983,135.0,102
1983,122.89,102
1983,132.5,102
1984,119.82,0
1984,70.31,109
1984,70.2,109
1984,60.56,116
1984,70.2,116
1984,54.85,116
1984,71.96,116
1984,71.84,116
1984,61.57,0
1984,57.38,0
1984,63.59,0
1985,117.0,104
1989,133.0,2462
1989,137.09,2462
1989,146.45,2462
1989,167.2,2462
1989,297.5,2462
1989,215.02,2462
1989,88.59,2462
1989,151.41,2462
1989,110.91,2462
1989,102.81,2462
1989,182.75,2462
1989,41.0,2462
1989,36.25,2462
1989,46.38,2462
1989,35.0,2462
1989,68.58,2462
2002,600.0,0
2002,672.0,0
2002,200.0,0
1989,183.56,2462
1989,112.5,2462
1989,104.58,2462
1989,108.0,2462
1989,83.65,2462
1985,153.14,0
1989,160.13,2462
1989,157.59,2462
1989,72.19,2462
1989,87.42,2462
1989,163.52,2462
1989,95.47,2462
1989,169.92,2462
1989,132.84,2462
1989,169.31,2462
1989,78.47,2462
1989,78.47,2462
1989,37.39,2462
1989,181.5,2462
1989,178.59,2462
1989,67.89,2462
1989,176.72,2462
1989,174.69,2462
1989,174.69,2462
1990,174.0,0
1927,2.84,450
1991,33.0,0
1989,377.91,2462
1989,84.0,2462
1989,86.63,2462
1989,82.5,2462
1989,87.34,2462
1989,88.69,2462
1989,86.63,2462
1989,80.72,2462
1989,83.67,2462
1989,87.66,2462
1989,86.33,2462
1989,84.0,2462
1989,77.44,2462
1989,82.34,2462
1989,80.06,2462
1989,80.06,2462
1989,89.04,2462
1989,88.98,2462
1989,84.0,2462
1989,85.0,2462
1989,83.35,2462
1989,84.0,2462
1989,84.0,2462
1989,84.0,2462
1989,86.63,2462
1989,84.0,2462
1989,111.0,2462
1989,88.36,2462
1989,85.97,2462
1989,109.5,2462
1989,85.0,2462
1989,86.33,2462
1989,88.98,2462
1940,119.38,0
1940,113.7,0
1940,79.59,0
1948,157.5,0
1929,118.64,0
1929,181.13,0
1940,103.01,0
1984,107.31,0
1984,80.0,0
1984,121.72,0
1969,162.0,0
1994,394.45,0
1983,23.57,126
1984,159.72,0
1994,252.94,0
1994,118.24,0
1983,13.66,172
1983,12.55,172
1983,12.89,172
1983,87.09,0
1984,140.91,0
1989,108.0,2462
1989,162.0,2462
1989,155.67,2462
1989,353.44,2462
1927,6.44,450
1927,13.01,450
1994,111.26,0
1994,330.0,0
1957,74.14,0
1966,251.81,0
1966,251.81,0
1966,251.81,0
1940,171.88,0
1940,90.4,0
1994,278.25,0
1994,275.77,0
1994,137.06,0
1943,64.31,0
1974,113.26,0
1952,54.98,0
1943,44.72,0
1970,101.89,0
1974,151.25,338
1974,131.25,338
1959,260.0,0
1992,71.25,0
1992,338.63,0
1992,84.56,0
1993,124.67,0
1993,286.0,0
1994,66.38,0
1995,52.0,0
1995,142.5,0
1953,758.95,0
1992,292.23,0
1992,501.5,0
1992,278.47,0
1994,242.46,0
1998,88.0,0
1944,68.51,0
1980,98.86,0
1980,47.25,0
1980,154.38,0
1981,152.63,0
1976,15.4,0
1941,66.94,0
1941,77.77,0
1944,299.25,0
1944,173.64,0
1984,124.01,0
1944,108.28,0
1942,103.73,0
1998,95.1,0
1997,55.47,0
1998,65.34,0
1942,19.15,0
1972,127.06,0
1972,45.0,0
1972,78.63,0
1972,79.0,0
1972,26.69,0
1974,156.83,0
1989,133.25,2462
1989,130.36,2462
1989,122.72,2462
1989,117.19,2462
1989,125.91,2462
1989,124.31,2462
1989,125.91,2462
1989,123.09,2462
1989,125.91,2462
1989,127.14,2462
1989,124.31,2462
1989,121.52,2462
1989,127.14,2462
1989,125.53,2462
1989,128.38,2462
1989,128.38,2462
1989,125.53,2462
1989,129.09,2462
1989,118.75,2462
1989,129.61,2462
1989,125.53,2462
1989,127.14,2462
1989,128.38,2462
1957,217.75,0
1976,320.0,0
1975,154.0,0
1976,154.0,0
1976,154.0,0
1979,80.0,0
1979,80.0,0
1979,80.0,0
1979,80.0,0
1982,149.53,0
1983,137.66,126
1983,69.38,172
1983,35.55,126
1983,71.25,126
1983,21.14,126
1983,68.8,126
1983,48.23,126
1983,44.9,126
1983,46.76,126
1983,47.37,126
1983,68.1,126
1983,48.0,126
1983,71.37,126
1983,141.45,172
1983,140.63,172
1983,139.13,172
1983,139.61,172
1983,135.81,172
1983,281.01,126
1983,279.83,126
1983,36.81,126
1983,26.8,172
1983,29.78,172
1983,22.77,172
1983,136.17,172
1983,138.12,172
1983,72.44,172
1983,137.94,172
1983,45.65,172
1983,47.85,172
1983,46.87,172
1983,133.13,172
1983,126.23,172
1983,140.63,172
1983,140.78,172
1983,47.63,172
1983,45.75,172
1983,145.31,172
1983,141.95,172
1983,46.5,172
1984,57.26,0
1984,111.58,0
1984,320.48,0
1984,67.76,108
1984,48.88,108
1984,48.88,108
1984,49.39,108
1984,67.76,108
1984,68.22,108
1984,67.76,108
1984,49.39,108
1984,67.76,108
1984,68.22,108
1984,48.88,108
1984,51.04,108
1984,70.31,108
2002,5184.0,0
1984,49.39,108
1984,67.76,108
1984,254.95,0
1984,247.14,0
1984,211.31,0
1984,320.48,0
1984,181.5,0
1984,241.84,0
1984,246.28,0
1984,248.44,0
1984,62.57,0
1997,48.47,0
1998,165.0,0
2003,265.0,0
1942,18.8,0
1942,18.58,0
1942,18.7,0
1942,18.26,0
1960,95.41,0
1981,33.95,0
1982,46.76,0
1950,104.84,0
1998,28.57,0
1987,25.76,0
1949,234.81,0
1949,181.13,0
1949,128.75,0
1949,38.07,0
1949,134.53,0
1949,130.0,0
1949,130.63,0
1949,115.95,0
1949,121.5,0
1949,116.65,0
1949,144.15,0
1949,146.81,0
1949,101.16,0
1949,181.29,0
1949,136.5,0
2014,3542.0,0
1949,182.3,0
1949,93.64,0
1949,64.89,0
1949,37.73,0
1949,33.82,0
1949,66.5,0
1949,140.48,0
1949,119.38,0
1956,0.94,336
2013,433.5,0
2013,433.5,0
2013,401.2,0
2013,433.5,0
2013,433.5,0
2013,433.5,0
2013,401.2,0
2013,433.5,0
1949,118.75,0
1949,151.88,0
2013,957.07,0
1949,225.31,0
1949,139.86,0
1949,247.0,0
1949,116.27,0
1949,160.41,0
1949,178.18,0
1949,138.75,0
1949,197.72,0
1949,160.66,0
1949,189.75,0
1949,193.25,0
1983,77.68,0
1983,116.8,0
1983,125.44,0
1983,120.66,0
1957,172.05,0
1957,242.42,0
1957,245.25,0
1957,216.2,0
1957,188.0,0
1957,252.66,0
1957,249.75,0
1957,258.19,0
1957,254.38,0
1946,103.17,0
1957,199.45,0
1942,18.38,0
1942,19.59,0
1942,19.69,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1957,98.83,0
1957,137.5,0
1957,132.55,0
1957,128.25,0
1942,19.25,0
1969,130.08,297
1969,72.83,297
1969,67.89,297
1969,154.97,297
1993,26.72,127
1974,107.51,0
2002,53.04,0
2001,72.67,0
1951,86.63,0
1987,58.8,0
1987,66.8,0
1984,174.38,0
1984,199.06,0
1978,149.03,628
1978,159.42,628
1978,62.11,628
1978,89.23,628
1978,165.0,628
1978,138.87,628
1978,117.27,628
1997,73.22,0
1927,41.34,450
1997,35.44,0
1978,156.63,628
1978,300.0,628
1978,320.0,628
1982,80.87,0
1978,153.46,628
1978,154.09,628
1978,80.23,628
1978,80.72,628
1978,115.0,628
1978,119.44,628
1978,160.88,628
1978,91.53,628
1978,80.72,628
1978,80.07,628
1978,46.98,628
1978,80.72,628
1978,78.75,628
1978,117.91,628
1978,80.72,628
1978,80.0,628
1978,110.16,628
1978,136.69,628
1978,112.81,628
1978,107.44,628
1978,108.0,628
1978,97.04,628
1978,33.68,628
1978,79.1,628
1978,80.87,628
1978,79.0,628
1978,80.23,628
1978,80.07,628
1978,208.95,628
1978,80.72,628
1978,81.36,628
1978,121.5,628
1978,80.72,628
1978,123.2,628
1978,108.0,628
1978,165.45,628
1978,134.14,628
1978,78.63,628
1978,80.72,628
1978,118.13,628
1978,75.0,628
1978,112.22,628
1978,80.23,628
1978,117.27,628
1978,56.72,628
1975,84.0,0
1963,450.0,0
1963,403.81,0
1972,448.63,0
1983,28.41,126
1983,72.44,0
1983,136.46,172
1983,134.53,126
1983,135.81,126
1983,134.07,126
1983,42.65,126
1983,102.34,126
1983,132.5,126
